POSTCODE;KELURAHAN;KECAMATAN;JENIS;KABUPATEN;PROVINSI;;
23681;Tuwi Buya;Panton Reu;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23681;Ujong Raja;Panton Reu;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Alue Bilie;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Alue Empeuk;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Alue Keumuneng;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Alue Kuyuen;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Alue Leuhob;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Alue Meuganda;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Alue Perman;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Alue Seuralen;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Blang Cot Mameh;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Blang Cot Rubek;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Blang Dalam;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Blang Luah;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Blang Luah Kb;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Blang Makmur;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Buket Meugajah (Bukit Megajah);Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Cot Lagan Lm;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Cot Punti;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Cot Rambong;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Gampong Baro Kb;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Gampong Baro Wt;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Gunong Panyang;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Ie Sayang;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Karak;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Kubu Capang (Keubeu Capang);Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Kulam Kaju;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Leubok Pasi Ara;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Leubok/Lubok Panyang;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Lhok Malee;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Lueng Baro;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Mon Pasong;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Napai;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Pasi Ara Wt;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Pasi Janeng;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Pasi Jeut;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Pasi Malee;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Pasi Mali;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Pasi Panyang;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Paya Baro;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Paya Meugeundrang;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Peuluekung;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Rambong;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Rambong Pinto;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Seuneubok Dalam;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Seuradeuk;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Simpang Teumarom;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Tangkeh;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Teumiket Ranom;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Tuwi Empeuk;Woyla Timur;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Ulee Pasi Ara;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23682;Ulee Pulo;Woyla Barat;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Gaseu;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Gleung;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Gunong Buloh;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Kajeung;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Lancong;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Leubok Beutong;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Lueng Baro;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Pungkie;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Ramitie;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Sakuy;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Sarah Perlak;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Sipot;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Tanoh Mirah;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Tungkop;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Tutut;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23683;Tuwi Saya;Sungai Mas;Kab.;Aceh Barat;Nanggroe Aceh Darussalam (NAD);;
23762;Alue Rambot;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Blang Manggeng;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Cot Bak-U;Lembah Sabil;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Geulanggang Batee;Lembah Sabil;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Keudei;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Kuta Paya;Lembah Sabil;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Ladang Panah;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Ladang Tuha I;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Ladang Tuha II;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Lhok Pawoh;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Lhok Puntol;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Lhong Baro;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Meunasah Sukon;Lembah Sabil;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Meunasah Teungoh / Tengah;Lembah Sabil;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Meurandeh;Lembah Sabil;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Padang;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Padang Keulele/Kelele;Lembah Sabil;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Pante Pirak;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Pante Raja;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Pantom Makmur;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Paya;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Pusu Ingin Raya;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Sejahtera;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Seuneulop;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Suka Damai;Lembah Sabil;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Teungoh;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Tokoh;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Ujung Tanah;Lembah Sabil;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23762;Ujung Tanah;Manggeng;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Adan;Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Alue Dama;Setia;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Bineh Krueng;Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Blang Padang;Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Drien Jalo;Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Drien Kipah;Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Gunung Cut;Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Kuta Bak Drien/Drin;Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Lhang;Setia;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Mesjid;Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Padang Bak Jeumpa / Jumpa;Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Padang Jaklok (Bakjok);Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Padang Kawa;Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Pante Geulumpang;Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Pesisir Mon Mameh;Setia;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Pisang;Setia;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Rambong;Setia;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Suak Labu;Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Suak Nibong;Tangan-Tangan;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Tangan Tangan Cut;Setia;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23763;Ujung Tanah;Setia;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Alue Manggota (Alum Anggota);Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Alue Rambot;Jeumpa;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Alue Sungai Pinang;Jeumpa;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Asoe Nanggroe (Aso Nanggro);Jeumpa;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Baharu;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Baru;Jeumpa;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Cot Jeurat;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Cot Mane;Jeumpa;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Geulumpang Payong;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Gudang;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Guhang;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Iku Lhung;Jeumpa;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Kedai / Keude Paya;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Kedai / Keude Siblah;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Kuta Bahagia;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Kuta Jeumpa;Jeumpa;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Kuta Makmur;Jeumpa;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Kuta Tinggi;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Kuta Tuha;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Ladang Neubok;Jeumpa;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Lamkuta;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Lhung Asan;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Lhung Tarok;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Mata Ie;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Meudang Ara;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Padang Geulumpang;Jeumpa;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Panton Raya;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Pasar Blang Pidie;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23764;Seunaloh;Blang Pidie;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Baharu;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Barat;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Blang Dalam;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Cot Mancang;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Durian Jangek;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Durian Rampak;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Gadang;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Kedai Palak Kerambil;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Kedai Susoh;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Kepala Bandar;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Ladang;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Lampoh Drien;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Meunasah;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Padang Baru;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Padang Hilir;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Padang Panjang;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Palak Hilir;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Palak Hulu;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Panjang Baru;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Pantai Perak;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Pawoh;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Pinang;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Pulau Kayu;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Rubek Meupayong;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Rumah Dua Lapis;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Rumah Panjang;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Tangah;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23765;Ujung Padang;Susoh;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Alue Padee;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Alue Pisang;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Blang Makmur;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Blang Panyang;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Gelanggang Gajah;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Ie Mameh;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Kampung Tengah;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Keudee Baro;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Kota Bahagia;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Krueng Batee;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Kuala Terubue;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Lama Tuha;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Lhok Gajah;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Lhung Gelumpang;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Muka Blang;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Padang Sikabu;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Panto Cut;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23766;Pasar Kuta Bahagia;Kuala Batee;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23767;Alue Jeureujak (Jerjak);Babah Rot;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23767;Alue Peunawa;Babah Rot;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23767;Blang Dalam;Babah Rot;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23767;Gunung Samarinda;Babah Rot;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23767;Ie Merah;Babah Rot;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23767;Pantee Cermin;Babah Rot;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23767;Pantee Rakyat;Babah Rot;Kab.;Aceh Barat Daya;Nanggroe Aceh Darussalam (NAD);;
23351;Ajuen;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Beuradeun;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Gampong Baro;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Gurah;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Keuneu Ue;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lam Awe;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lam Geu Eu;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lam Hasan;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lam Isek;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lam Lumpu;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lam Manyang;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lam Rukam;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lambadeuk;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lambaro Nejid;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lamguron;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lamkeumok;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lampageu;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lampisang;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lamteh;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lamteungoh;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Lamtutui;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Meunasah Tuha;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Paya Tieng;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Pulo Bunta;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Rima Jeuneu;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23351;Rima Keuneurom;Peukan Bada;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Bayu;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Bilui/Biluy;Darul Kamal;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Blang Kiree;Darul Kamal;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Daroy Kameu;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Deunong;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Empetring (Empee Trieng);Darul Kamal;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Garot Geuceu;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Geundrieng;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Gue Gajah;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Jeumpet Ajuen/Ajun;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Kandang;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Kuta Karang;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Lagang;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Lam Bheu;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Lam Blang Manyang;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Lam Blang Trieng;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Lam Bleut;Darul Kamal;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Lam Kawe;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Lambaro Biluy;Darul Kamal;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Lambatee;Darul Kamal;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Lamcot;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Lamkunyet;Darul Kamal;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Lampasi Engking;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
23352;Lampeuneuen;Darul Imarah;Kab.;Aceh Besar;Nanggroe Aceh Darussalam (NAD);;
